名称,英文名,id,poiID,经度,维度,标签,特色,价格,最低价格,评价分数,评论数量,封面图片,成人票价格,老人票价格,学生票价格,儿童票价格,建议游玩,开放时间,介绍,优待政策 
鳄鱼岛,Crocodile Island,11544,78518,22.182669,113.325012,,世界各地的鳄鱼大聚会,0.0,0,3.8,67,https://youimg1.c-ctrip.com/target/0105012000a0kfs3kAD15.jpg,0,0,0,0,2-3小时,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '2-3小时', 'openTimeDesc': '全年 08:00-19:00', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '08:00-19:00'}]}]}",鳄鱼岛是珠海旅游新的热点之一，岛上养殖了1990年至1995年先后从泰国、马来西亚引进的100多条湾鳄，几年来已人工孵化出幼鳄100多条；目前又从安徽引进本土扬子鳄70条，养殖规模不断扩大。在这里，富刺激性的莫过于驯鳄表演了。这些与恐龙同宗的狰狞猛兽任凭驯养员摆布，异常温驯。游客可以模仿饲养员的口哨声把大大小小的鳄鱼呼唤过来，亲手投食喂它们，就会独得一份乐趣。岛上还有其它精彩的节目表演，猴子担水、鸟说方言，各有“绝活”，而孔雀开屏、仙鹤亮翅、矮马奔驰更是令人大开眼界。,{}
横琴湾海上游,Hengqin Bay Cruise,1913611,26814041,22.11432,113.551576,亲近大自然,乘船游览沿途澳门地标建筑,0.0,0,4.4,22,https://dimg04.c-ctrip.com/images/fd/tg/g5/M0A/61/84/CggYr1cgjKOAaCW2AAEt_ED11WE402.jpg,158.0,111.0,158.0,79.0,1-3小时,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'openTimeTips': '10:10、14:10、16:00（以上为日游航班时刻表。航班时间如有调整，请以票房现场公布为准）。 航程时间约90分钟。', 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1-3小时', 'openTimeDesc': '全年 全天开放；10:10、14:10、16:00（以上为日游航班时刻表。航班时间如有调整，请以票房现场公布为准）。 航程时间约90分钟。', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '全天开放'}]}]}","休闲海上游 风光乐悠悠
  从横琴码头出发，游船自南向北而行，沿途可欣赏到澳门大学、莲花大桥、澳门湿地公园、新濠天地、澳门银河度假村、威尼斯人酒店、澳门百老汇、奥体中心、赛马场以及珠海中心大厦、横琴国际金融中心大厦等知名景点。随着游船破浪而行，到达澳门西湾大桥水域后还可近距离一睹澳门旅游观光塔、西湾大桥、澳氹大桥、葡京酒店、美高梅等一座座澳门地标性建筑。",{}
企鹅过山车,Penguin Roller Coaster,5060363,56746178,22.09563,113.53733,,冰雪竞速滑行之旅,0.0,0,4.7,7,https://dimg04.c-ctrip.com/images/350t1f000001gc50c642D.jpg,0,0,0,0,0.5-1小时,"{'openStatus': '', 'openStatusType': 999, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '0.5-1小时', 'openTimeDesc': '开放时间会根据每日营运状况调整，具体时间详见景区现场公示。'}",想要体验冰雪竞速滑行之旅吗？乘坐企鹅过山车将可以带给你滑行上升、急速下滑的奇妙旅程。小朋友们，大朋友们快来加入我们吧。,{}
深圳博物馆,Shenzhen Museum,1468746,13789819,22.543665,114.061736,演出场馆,展示深圳历史与南粤文化,0.0,0,4.6,515,https://dimg04.c-ctrip.com/images/0104w12000861kujg3139.jpg,0,0,0,0,2-3小时,"{'openStatus': '已闭园', 'openStatusType': 3, 'canSubscribed': False, 'hasSubscribed': False, 'openTimeHolidayDesc': '中国法定节假日 10:00-18:00开放(最晚入园17:30)', 'openTimeTips': '深圳博物馆古代艺术馆、历史民俗馆自2022年8月2日至8月31日期间，周二至周日开馆时间提前至上午9:30，每周一闭馆。2022年9月1日起，古代艺术馆、历史民俗馆开馆时间恢复为当天10:00。', 'likeCount': 6, 'isLiked': False, 'playSpendTime': '2-3小时', 'openTimeDesc': '全年 周二-周日 10:00-18:00（17:30停止入园） 周一；中国法定节假日 10:00-18:00开放（17:30停止入园）；深圳博物馆古代艺术馆、历史民俗馆自2022年8月2日至8月31日期间，周二至周日开馆时间提前至上午9:30，每周一闭馆。2022年9月1日起，古代艺术馆、历史民俗馆开馆时间恢复为当天10:00。', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekTime': '周二至周日', 'weekDesc': '10:00-18:00(最晚入园17:30)'}, {'weekTime': '周一', 'weekDesc': '不开放'}]}, {'dateDesc': '中国法定节假日', 'holidayOpenDesc': '10:00-18:00开放(最晚入园17:30)', 'isCurrentTime': False}]}",深圳博物馆成立于1981年，现有历史民俗馆、古代艺术馆、东江游击队指挥部旧址和深圳改革开放展览馆4处馆址，建筑面积6万多平方米，是集收藏、保护、研究、展示、教育为一体的大型总分馆制博物馆，国家一级博物馆、全国红色旅游经典景区和全国社会科学普及基地。1、古代艺术馆位于深南大道北侧。1982年基建立项，并被列为深圳市八大文化设施之一，重点建设。1988年11月建成开馆。占地面积3.7万平方米，总建筑面积1.84万平方米，展楼建筑面积8000平方米。该馆在20世纪80年代被誉为国内最现代化的博物馆，获得“全国公共文化设施设计二等奖”，并被评为“深圳改革开放十大历史性建筑”。古代艺术馆主要展出中国古代艺术相关文物，是深圳市古代艺术类文物收藏、研究、展示、教育中心。2、历史民俗馆位于深圳市民中心A区。建筑用地1.25万平方米，建筑面积3.36万平方米，2008年12月建成开馆。展楼共3层，包括5个基本陈列和2个专题展厅，展览面积1万多平方米。地下一层为文物库房。此外，展楼还建有多功能报告厅、贵宾厅、茶社、纪念品商店等配套服务设施。3、 东江游击队指挥部旧址位于罗湖区南庆街13号，占地面积240平方米，建筑面积794平方米。该旧址是深圳市级文物保护单位，2012年划归深圳博物馆管理，2017年12月完成改造并对外开放。4、深圳改革开放展览馆位于福田区福中路184号（深圳市当代艺术与城市规划馆南区四楼、五楼），展览面积 6300平方米，2018年11月8日起对外开放。,{}
珠澳海湾夜游,,136060500,136060500,22.190168,113.533274,,,0.0,0,0.0,0,https://dimg04.c-ctrip.com/images/0103612000al7jowm16EB.jpg,0,0,0,0,,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'openTimeTips': '具体营业状态以当天开放情况为准', 'likeCount': 0, 'isLiked': False, 'openTimeDesc': '全年 09:00-20:30；具体营业状态以当天开放情况为准', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '09:00-20:30'}]}]}",,{}
珠海长隆海洋王国-欢乐碰碰车,Zhuhai Changlong Ocean Kingdom - Happy Bumper Car,69543647,69543647,22.096518,113.537256,,享受任意碰撞的刺激,0.0,0,0.0,0,https://dimg04.c-ctrip.com/images/0103n120008bwddgx3D7D.jpg,0,0,0,0,0.5-1小时,"{'openStatus': '', 'openStatusType': 999, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '0.5-1小时', 'openTimeDesc': '开放时间会根据每日营运状况调整，具体时间详见景区现场公示。'}",游客大可把严谨的交通规则抛诸脑后，尽情踩下脚踏，享受任意碰撞的刺激快感。,{}
东澳湾,Dong'ao Bay,5066415,56808166,22.016789,113.707886,地标观景,,0.0,0,4.5,2,https://dimg04.c-ctrip.com/images/0102u1200096e7o1o8ACB.jpg,0,0,0,0,,,,{}
五桂山,Wuguishan,23029,81342,22.416653,113.466286,登高爬山,青山连绵溪水常流的雄峰,0.0,0,4.4,53,https://youimg1.c-ctrip.com/target/10061f000001gqwzc972E.jpg,0,0,0,0,4-5小时,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '4-5小时', 'openTimeDesc': '全年 8:00-18:00', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '8:00-18:00'}]}]}",五桂山是中山市的较高的峰，主峰海拔约531米。这里山峦起伏，一路绿树环绕，景色十分优美。沿途的登山道都是水泥公路，并不算难走，走走停停不到两小时基本上可以登顶。这里有着丰富的山林景观，奇花异草不断，生机盎然。中山广播电视台发射台所在的位置便是山顶了。,{}
中山泉林欢乐世界,Zhongshan Quanlin Resort,140620,101255,22.327543,113.404308,亲水乐园|游乐场|嗨玩乐园|水乐园,在清新环境中体验丰富活动,0.0,0,3.9,369,https://dimg04.c-ctrip.com/images/010691200082ocssp6F62.jpg,51.39866369710467,51.39866369710467,51.39866369710467,0,0.5-1天,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '0.5-1天', 'openTimeDesc': '全年 09:30-17:00', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '09:30-17:00'}]}]}",中山泉林欢乐世界位于中山的一个优美的小镇之中，依山傍水，良好的地理优势促成了出行优势，无论是商务出差还是全家旅游都十分便利，这里空气清新，是个富含丰富负离子“天然大氧吧”。广珠西线三乡出口的中山泉林欢乐世界，广州、深圳等地仅需1个多小时即可到达；靠近国道，距市区和珠海都只需40分钟左右车程。【游乐体验篇】中山泉林欢乐世界内含有丰富的游乐项目，是一座集娱乐、休闲、会议、户外拓展、科普、度假和体育项目于一体的大型体育旅游公园。园区内有摩天轮、空中飞人、高空飞翔、滑索滑道、水上游船等30余项机动项目，还有全长1180米、最高点达200多米、最陡仅有45°的观光缆车，更有极速卡丁车、炫酷的ATV、刺激的山地自行车、真人实弹（彩弹）射击等体育项目。 玻璃桥长228米，仿佛是在空中架起的一座“天桥”，桥面透光率高达到99%，40多层楼的高度给人超棒的悬空体验，肾上腺马上飙升！桥面更有5D声光电特效装置，模拟“碎裂”的逼真效果让游客身临其境感受刺激体验。四周群山环绕，站在玻璃桥向下望去，远处的风景尽收眼底，犹如雄鹰矗立山峰，俯瞰大地！是2021年打卡必到之处哦！ 高空飞翔 号称泉林“三大巨头”之一的高空飞翔，高达43.4米，远远看上去像是“五彩缤纷”糖果糖；倾斜的角度让人有种滑落的感觉，极速旋转又带来眩晕的感觉，张开双臂就好像是身上长了双翅膀一样，漫天飞翔！摩天轮 传说摩天轮的每个盒子都装满了幸福，当仰望摩天轮的时候，就是在仰望幸福，幸福有多高，摩天轮就有多高，五颜六色的摩天轮，随便拍都能完美诠释什么是女孩子的梦想，是“情侣打卡点！彩虹滑道 人气彩虹滑道，这是一款红遍的大型户外游戏，从高处速滑而下，享受重力落差带来的刺激感。享有“颜值担当”的称号，五彩缤纷的滑道，带你回到甜甜的童话世界，乘着橡皮艇“冲啊”。滑道 是集“速度”与“刺激”的完美体验！远远看上去像是“盘踞”在山间的一条“巨蟒蛇”，尤为生动，曲折蜿蜒的的滑道，茂密的丛林中听到一阵阵的尖叫声回荡游乐！ 豆豆魔幻学校使用3D全息投影，让游客无需佩戴眼镜即可如同置身虚拟空间。,"{'儿童': [['1.2 米(含)以下儿童须一名购票成人陪同可免费进园，每一名成人仅限带一名免票儿童进园【不含游玩项目，如需请现场购票】', '免费']], '老人': [['70周岁(含)以上长者凭有效证件免费进园，但不能游玩项目', '免费']], '优惠人群': [['身高1.2米（不含）-1.5米（含）儿童，或60周岁（含）-69周岁（含）老人凭有效证件', '优惠票']]}"
南沙天后宫,Nansha Tianhou Palace,51301,83771,22.756458,113.618733,4A,东南亚较大的妈祖庙,0.0,0,4.4,691,https://dimg04.c-ctrip.com/images/100j0z000000mipu7A032.jpg,18.0,10.0,10.0,10.0,2-3小时,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'openTimeTips': '景区10月3日-7日开放时间调整为08:30-18:00', 'likeCount': 0, 'isLiked': False, 'playSpendTime': '2-3小时', 'openTimeDesc': '全年 08:30-17:00（17:00停止入园）；景区10月3日-7日开放时间调整为08:30-18:00', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '08:30-17:00(最晚入园17:00)'}]}]}",天后庙，又叫做妈祖庙，祭拜的是天后林默，她是百姓崇祀的海神，这里的香火特别的旺盛，出海的渔民、客船都会来拜拜。作为东南亚地区较大的妈祖庙，它集北京故宫的风格与南京中山陵的楼阁气势于一体，很值得一游。南沙天后宫，南望虎门与伶仃洋，它主要由天后宫广场和宫殿建筑群两个部份组成。天后宫广场中间高耸着高达14.5米的天后石雕像，据说由365块细心雕琢的花岗石构成，象征天后一年365天的庇佑，也是游人合影留念的必去之处。宫殿建筑群在天后宫广场的后方，整个是清朝时期的建筑风格，并且依山而建。先可以看到正门牌坊，穿过牌坊到达山门，即是天后宫的正门，室内供奉的是“千里眼”和“顺风耳”两尊神像。继续拾级而上，山门的两侧有钟楼和鼓楼，钟鼓楼内的钟鼓都会按时敲击。在山门的上方为献殿，殿内供奉“蹈海天后”，四海龙王在两旁站立。再上方的正殿是整个天后宫的中心，有木雕神龛，供奉3.8米高、香梓木雕、贴金的天后像。寝殿则在正殿之内，在这个寝殿中特别安置了一台织布机，因为传说中天后娘娘曾在15岁时，于一次织布途中从海上救父脱险。另外，寝殿中还摆放床、梳妆台及镜子。整个建筑群高点是位于后方的南岭塔。塔高45米，楼阁式建筑，在南岭塔可远眺整个南沙天后宫，只是目前无法登塔，有点遗憾。,{}
无界美术馆,TeamLab,5709889,90684413,22.349157,113.620654,演出场馆|特色展馆,,0.0,0,5.0,15,https://youimg1.c-ctrip.com/target/0105r12000awvt0hm0C0D.jpg,0,0,0,0,1-2小时,"{'openStatus': '', 'openStatusType': 999, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1-2小时', 'openTimeDesc': '全年 周二-周四,周日 10:00-17:30 周五-周六 10:00-20:00', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekTime': '周二至周四,周日', 'weekDesc': '10:00-17:30'}, {'weekTime': '周五至周六', 'weekDesc': '10:00-20:00'}]}]}",无界美术馆隶属格力地产的美术空间。是以艺术改善生活，用美学改变空间，并为青年艺术家、新锐设计师们提供一个发声的地方，拉近艺术与人的距离。,{}
南沙湿地,Nansha Wetland,110299,91811,22.610837,113.648158,演出场馆|游山玩水|4A,乘船游览独特的生态景观,0.0,0,4.3,983,https://dimg04.c-ctrip.com/images/1lo6z12000b2v1w3b749D.jpg,38.0,20.0,20.0,20.0,2-3小时,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '2-3小时', 'openTimeDesc': '全年 09:00-17:00（17:00停止入园）', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '09:00-17:00(最晚入园17:00)'}]}]}",南沙湿地景区位于广州南端的南沙区，远离市区，空气非常好。它有着优美的自然景观，湿地的候鸟景观、大区域的莲花池及芦苇荡。每年的6-8月，南沙湿地的荷花竞相开放。南沙湿地的主要景点有海景园、红树林、芦苇荡、木栈道、莲花池。游览的主要方式为坐船或者步行、骑行等。乘船可游览红树林、芦苇荡和鸟类天堂等湿地独特的生态景观。你可以看到成群的候鸟在水边栖息，沿湖红树拥翠，水道交错纵横，游船在河道中穿梭，间或有鸟儿掠水而飞。如果是夏天前往，还能看到莲花池盛开的大片荷花。乘观光车、自行车或步行一般是游览榕荫绿道、海景长廊、原野步行区等景区。在海景园，可登上观景塔顶眺望繁忙的南沙港区和宁静的南沙湿地，也可移步咖啡厅休息长廊下，边品尝咖啡茶点，懒洋洋地挨坐在椅子上，感觉悠闲的慢生活节奏。,"{'儿童': [['身高1.2米(不含)以下（1名成人仅限携带1名免票儿童）', '免费'], ['身高在1.2米(含)-1.5米(不含)之间', '优惠']], '老人': [['65岁(含)以上持有效证件', '免费'], ['60岁(含)-64岁(含)之间持有效证件', '优惠']], '军人': [['现役军人、荣誉军人持有效证件', '免费']], '残疾人': [['持残疾证', '免费']]}"
珠海长隆LONGTRIP听海奇趣营露营地,,134041811,134041811,22.099327,113.547496,露营·营地,绝美海景视野无垠草坪体验,0.0,0,5.0,15,https://dimg04.c-ctrip.com/images/0103k120009i5mvmu10BC.jpg,0,0,0,0,,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'openTimeDesc': '全年 11:00-21:00', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '11:00-21:00'}]}]}",听海奇趣营露营地坐落于长隆横琴湾酒店内，2万平米的超大草坪上体验零装备的懒人轻奢露营，还可观赏金刚鹦鹉、象龟、小龙马、羊驼等可爱小动物，小丑互动、DIY彩绘区、各类团建游戏也可以使你在这里玩上一整天，更有轻奢下午茶、篝火烧烤晚餐和歌舞互动表演让露营有个happy ending结尾,{}
中山公园,Zhongshan Park,1970111,30023882,22.523395,113.369994,演出场馆,在中山市地标景点缅怀历史,0.0,0,4.4,42,https://dimg04.c-ctrip.com/images/0102d120008hnltc9654D.jpg,0,0,0,0,1-2小时,"{'openStatus': '', 'openStatusType': 999, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1-2小时', 'openTimeDesc': '具体营业状态以当天开放情况为准'}",中山市中山公园的所在地是位于石岐闹市中心的烟墩山。烟墩山又称阜峰、石岐山。石岐正是因为石岐山而得名的。既然有石岐山，那就有石岐海，石岐海指的是今天岐江那一带的地区，几百年前曾经是一片开阔的水面。1946年中山旅外华侨为纪念孙中山先生集资修建公园，选址在烟墩山，取名中山公园。中山公园占地面积九万平方米，依山而建，是一个山林公园。中山公园的前后有两座牌坊，这都是在解放后修建的。“中山公园”四个大字是由中山籍革命前辈，在中山沦陷时期和解放战争时期在五桂山领导革命斗争的欧初同志题写的。在公园的半山腰，有一座中山纪念亭。中山纪念亭是由华侨捐建的，建于1948年，纪念亭四角八柱。呈长方形，八根柱子上方与绿色琉璃瓦顶接驳处均有“中山”字样的图案，亭上的前后两边都有牌匾：前面有“中山纪念亭”，后面有孙中山先生的手书“天下为公”的牌匾，可以说是极具特色。,{}
横石基沙滩,Hengshiji Beach,5709018,85589622,22.00122,113.313154,海滨沙滩,,0.0,0,4.5,6,https://dimg04.c-ctrip.com/images/0104g120009exsj0xE5DC.jpg,0,0,0,0,2-3小时,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '2-3小时', 'openTimeDesc': '全年 全天开放', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '全天开放'}]}]}",横石基沙滩位于广东省珠海市金湾区三灶岛西南角，587县道旁，距离珠海机场约6.7公里，是一个未曾开发的沙滩，因地处石基村外，因此被当地人称为横石基沙滩。沙滩上的人造景观只有一个水文站（大木乃水文站），其次是一些当地人的鱼排渔船，原生态的状态和偏僻不便的地理位置使得这里保持着良好的环境，没有过多的垃圾和污染。沙滩沙质柔软，海水澄澈，落日时的景观是许多摄影爱好者的喜爱。,{}
南沙水鸟世界生态公园,Nansha Waterfowl World Ecological Park,1408819,10785516,22.613148,113.637257,萌萌动物,以放养形式饲养的珍稀鸟类,0.0,0,4.3,400,https://youimg1.c-ctrip.com/target/0105d120008ijiz200778.jpg,161.5,161.5,161.5,105.0,2-4小时,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '2-4小时', 'openTimeDesc': '全年 09:00-17:00', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '09:00-17:00'}]}]}",水鸟世界生态园地处广州南端的珠江入海口，濒临伶仃洋，自然生态环境优良。被誉为“鸟类天堂”地球之肾的南沙。景区分为雨林岛、花树岛、棕榈岛、迷宫岛、金银岛、千鹤洲六个小岛，并以放养形式饲养众多的国家保护动物，如：东方白鹳、古巴火烈鸟、西非冠鹤等。在这里，游客可以以更近的距离与这些动物相处，犹如走进了自然生态丛林，无屏障地接触大自然般感觉。,"{'免票人群': [['儿童身高在1.2米（含）以下；老人年龄在70周岁(含)以上凭身份证；现役军人凭军人证；导游凭导游证；残疾人凭残疾人证', '免费']], '儿童': [['儿童：1.2米（不含）-1.5米（含）', '优惠票']], '老人': [['老人：60周岁(含)-69周岁(含)', '优惠票']]}"
板樟山森林公园,Banzhang Mountain Forest Park,122444,10539283,22.244733,113.549338,演出场馆,山顶饱览珠海澳门两城景色,0.0,0,4.4,86,https://youimg1.c-ctrip.com/target/100k1c000001dxj942E5C.jpg,0,0,0,0,1-2小时,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'openTimeTips': '23:30以后路灯关闭，不建议上山', 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1-2小时', 'openTimeDesc': '全年 00:00-23:00；23:30以后路灯关闭，不建议上山', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '00:00-23:00'}]}]}",板樟山森林公园又名澳门回归纪念公园，珠海板樟山森林公园从金钟花园板樟山山脚开始顺山势而上，铺设了1999级台，沿路有1999棵苍松相迎，直上开阔的山顶平台。在山顶平台可以饱览珠海市区和澳门景色。,{}
莲花山公园,Lianhuashan Park,50541,83245,22.553458,114.058592,演出场馆,登山休闲俯瞰城景,0.0,0,4.7,1430,https://dimg04.c-ctrip.com/images/0100d120009zdd98oF829.jpg,0,0,0,0,1-3小时,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'openTimeTips': '具体营业状态以当天开放情况为准', 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1-3小时', 'openTimeDesc': '全年 06:30-23:00；具体营业状态以当天开放情况为准', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '06:30-23:00'}]}]}",莲花山公园内覆盖着大量热带植物，这里有山有树有湖，很适合休憩、散步、运动、爬山，是一家人郊游的好去处。公园位于深圳市的北端，南临红荔路，北到莲花路，东起彩田路，西至新洲路。公园四面都有入口，其中南面是主入口。特别值得一提的是公园东南部的风筝广场，每到周末、节假日，都会有不少市民、游客来这儿放风筝，已经成了深圳的一大人文景观。天气合适不妨体验一下放风筝，重温儿时的乐趣。莲花山也是深圳登山的热选之地，由于海拔不高，远不如梧桐山雄伟难走，登莲花山反而是种休闲享受。公园西北部及北部有多条林荫登山道，主峰南坡也有两条登山步行道直达山顶广场。穿行在山中小径之间，既可以享受登山的乐趣，又不会太过疲惫，爬上去大概只要20分钟，非常轻松。站在山顶广场，俯视福田鳞次节比的都市建筑群，像一幅全景画。而如果是晚上来登山，则可以俯瞰城市夜景，别有一番风味。除了登高望远，很多游客来到这里就是为了瞻仰这尊铜像，并与之合影留念。在广场北侧的城市规划展览厅，记录深圳的发展历程，感兴趣的话可以进去参观。莲花山公园交通十分便利，公园南门附近的关山月美术馆、周边的深圳会展，时常有不错的展览，可一并游玩。,{}
会同村,Huitong Village,122391,10539230,22.353391,113.516462,古镇古村|演出场馆|文化古迹|体验慢生活,观赏青砖灰瓦的特色民居,0.0,0,4.2,79,https://dimg04.c-ctrip.com/images/0103i12000ati4xa297E8.jpg,0,0,0,0,1-2小时,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1-2小时', 'openTimeDesc': '全年 全天开放', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '全天开放'}]}]}",会同村位于珠海市唐家湾镇西南。村内是清一色岭南民居，家家都是灰瓦、青砖、飞檐，建筑布局整齐，外形色调一致，嵌填在“棋盘式”方格网形成的整齐的宅基地中。2006年，会同古村被颁布为区级文物保护单位，并申报市级文物保护单位。会同村的核心结构俗称 “三街八巷”。其“三街”为：村内沿荷花塘由北向南的“下横街”、与之平行依山势渐高的“中横街”和“上横街”。“八巷”为八条东西向的石街小巷。“八巷”自下而上顺山势连接三条主街，“三街八巷”互相垂直交错，构成方正规矩的“棋盘式”空间组织架构。而其单体民居设计中更是巧妙地运用了现代模数制设计手法，以传统民居正房加前院为核心，以增加左右书房和前后院落为变数，演变出满足各种家庭人口、代际增加和长幼尊卑次序的住宅，使整个村落风貌即统一又有变化，极富韵律感。会同村的祠堂、民居建筑质量上乘，多采用中国传统的木结构梁架体系，抬梁、山墙承重混合使用，而在外檐处雕刻石柱代替木柱以避风雨潮气为当地特色，石梁托、雀替、牛腿的透空雕刻工艺非常高超，100多年来未失风采。,{}
黄杨山,Huangyang Mountain,57499,86175,22.234563,113.256859,登高爬山,巨石峥嵘、竹翠草茂,0.0,0,4.6,28,https://dimg04.c-ctrip.com/images/0100a120009dn7kzt65DF.jpg,0,0,0,0,3-4小时,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '3-4小时', 'openTimeDesc': '全年 8:30-17:30', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '8:30-17:30'}]}]}",黄杨山风景区位于广东省珠海市斗门区城区北部，交通十分便利，离珠海市区30公里，面积31平方公里，其主峰高581米，是珠江门户第一峰。黄杨山巨石峥嵘，竹翠草茂，流水潺潺，风光奇趣，引人入胜。风景区是珠海市和斗门区政府重点开发建设的旅游项目。,{}
