名称,英文名,id,poiID,经度,维度,标签,特色,价格,最低价格,评价分数,评论数量,封面图片,成人票价格,老人票价格,学生票价格,儿童票价格,建议游玩,开放时间,介绍,优待政策 
奕垌紫马滑雪场,,5710529,92853773,21.918991,112.022901,,四季都能体验的旱地滑雪场,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/01046120004wo64a32047.png,0,0,0,0,1-3小时,"{'openStatus': '暂停营业', 'openStatusType': 4, 'openTime': '营业时间待定', 'canSubscribed': True, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1-3小时', 'openTimeDesc': '全年 周六-周日 09:00-22:00 周一-周五', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekTime': '周六至周日', 'weekDesc': '09:00-22:00'}, {'weekTime': '周一至周五', 'weekDesc': '不开放'}]}]}","奕垌紫马滑雪场是一家室内旱地滑雪场，旱地滑雪不分季节，随时都可以游玩。这里目前分基础区和高级区，要先按部就班在基础场考核通过了才能去高级场练习，逐步递进，非常具有挑战性。
旱地滑雪场主要针对没有滑雪基础的青少年，而且一年四季都可以随时学习。在没雪的季节把旱地滑雪练习好了，到了正式的雪场将会非常容易上手，这里是非常不错的培训基地。",{}
世纪中源购物广场,Central Square,4581926,51609307,21.857918,111.980338,演出场馆|地标观景,,0.0,0,5.0,3,https://youimg1.c-ctrip.com/target//10021a00000197s67389E.jpg,0,0,0,0,,"{'openStatus': '暂停营业', 'openStatusType': 4, 'openTime': '营业时间待定', 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'openTimeDesc': '具体营业状态以当天开放情况为准'}",,{}
阳光牧场,,5718554,130894268,21.709894,111.883429,,,0.0,0,0.0,0,https://dimg04.c-ctrip.com/images/010131200093iu8dlF3A4.jpg,0,0,0,0,0.5-1天,"{'openStatus': '暂停营业', 'openStatusType': 4, 'openTime': '营业时间待定', 'canSubscribed': True, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '0.5-1天', 'openTimeDesc': '具体营业状态以当天开放情况为准'}",,{}
世纪公园,Shiji Park,1833671,24652811,21.872844,111.982905,演出场馆,,0.0,0,4.3,12,https://dimg04.c-ctrip.com/images/0103y12000bqk3a140F12.jpg,0,0,0,0,3-4小时,"{'openStatus': '', 'openStatusType': 999, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '3-4小时', 'openTimeDesc': '旺季（3月16日-11月15日）：7:00-18:00；淡季（11月16日-次年3月15日）：7:00-17:00。'}",世纪公园位于阳江市江城区新江北路，拟建设成阳江儿童文化公园，公园占地面积达30.8万平方米。,{}
燕山湖生育文化公园,Yanshanhu Shengyu Culture Park,5687361,78409027,21.870015,112.009951,演出场馆,,0.0,0,4.7,6,https://youimg1.c-ctrip.com/target/0106m120008k22p1g244F.jpg,0,0,0,0,1-2小时,"{'openStatus': '', 'openStatusType': 999, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1-2小时'}",燕山湖生育文化公园依湖而建，绿树成荫，种植有桂圆树，还可以看到与计划生育相关的雕像和宣传语。,{}
花滩森林公园,Huatan Forest Park,4477317,50614130,22.241875,111.72439,演出场馆|森林草原,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/0100o120009dleelz5F87.jpg,0,0,0,0,0.5-1天,"{'openStatus': '', 'openStatusType': 999, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '0.5-1天'}",花滩森林公园是1993年广东省林业厅批准建设的省级森林公园，坐落在广东阳春市境内中心的西山山脉地带，属亚热带气候，公园境内面积为4000多公顷，水面面积400多公顷。,{}
大角山公园,Dajiao Mountain Park,4571126,51548650,21.562114,111.862611,演出场馆,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/0103112000b9wbk8iDD8D.jpg,0,0,0,0,,,欲穷十里银滩目，挪脚直上大角山。 大角山将大角湾和十里银滩分为东西两个美丽的海滩，大角山是名副其实的观景台，东将十里银滩，西将十里大角湾，尽收眼底。 十里银滩远处的是东岛金沙滩，依次向西的是 黄金海岸 、 夏威夷 小镇、十里银滩、直至山脚下的一号银滩一览无余，海湾美景尽收眼底。,{}
灵谷庙,Linggu Temple,5066424,56808175,21.652702,111.96469,,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/0100512000b9w9nn507D4.jpg,0,0,0,0,,,灵谷庙位于阳江，庙门正对浅海湾，正殿供奉的是灵谷公，旁边有真人大小的彩塑，非常精美。,{}
海陵自由岛旅游度假区,,126934605,126934605,21.656374,111.930604,度假村,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/0102s12000babmnaw5528.jpg,0,0,0,0,,,海陵自由岛旅游度假区位于阳江市江城区，这里风光毓秀，海滩水质清澈见底，游客可以下水游玩。,{}
阳春岗美那马水库,,112653632,112653632,22.047183,111.77545,游山玩水,,0.0,0,4.7,3,https://youimg1.c-ctrip.com/target/1me3z12000bctj77d1FE5.jpg,0,0,0,0,0.5-1小时,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'openTimeTips': '具体营业状态以当天开放情况为准', 'likeCount': 0, 'isLiked': False, 'playSpendTime': '0.5-1小时', 'openTimeDesc': '全年 10:00-22:00；具体营业状态以当天开放情况为准', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '10:00-22:00'}]}]}",岗美镇那马水库面积广阔，拥有丰富的自然资源，沿水库沿岸开发了云山绿湖旅游度假村。,{}
西湖酒吧街,XiHu JiuBa Jie,5164809,58304655,21.74892,111.615692,,,0.0,0,0.0,0,https://dimg04.c-ctrip.com/images/fd/tg/g2/M04/C5/08/Cghzf1W7IAuAf_KnAAA64Rrw844266.jpg,0,0,0,0,,,,{}
沙扒探索者野战俱乐部,Shaba Tansuozhe Yezhan Club,1433833,13721610,21.516612,111.493471,,,0.0,0,4.7,7,https://youimg1.c-ctrip.com/target/100p0m000000dmgbnA208.jpg,0,0,0,0,3-4小时,"{'openStatus': '', 'openStatusType': 999, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '3-4小时'}",沙扒探索者俱乐部是由军人队伍打造的团体活动营，在团队中能够使得彼此之间，增进感情，提高信任度，收获集体回忆。用子弹击碎乏味的生活，用热情共筑难忘的友谊。,{}
江城中山公园,,112648916,112648916,21.850006,111.957789,演出场馆,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/0105v120008gd92zd72FF.jpg,0,0,0,0,,,中山公园始建于1932年，园内遍种花木，设有阅书报所，建有民族楼、民权阁、民生亭、民治亭、民有台，并有假山莲池及一架古大炮， 中山公园中的南洋彬是极其珍贵的花木，该公园创建时特意从印尼引进的，并种植了阳江仅有一株的被称为活化石的银杏树，至今还生存下来。这一特色，是市内其他公园所无法比拟的。,{}
玉豚山海滨公园,Yutun Mountain Park,5136205,58280044,21.744055,112.2047,演出场馆,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/0ww3012000946tj6n0C7C.jpg,0,0,0,0,1-2小时,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1-2小时', 'openTimeDesc': '全年 8:00-18:00', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '8:00-18:00'}]}]}",玉豚山海滨公园依山傍海，景色秀丽。整个山坡，都是苍翠欲滴的浓绿，山上有一座高30米的珍珠渔女塑像，庄严而大方，这里还流传了几千年的珍珠湾与鸳鸯石的传说，令人慕名如来。,{}
大王宫,,135101368,135101368,21.615991,112.007212,海滨沙滩,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/0105r12000bab0rc798C8.jpg,0,0,0,0,,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'openTimeDesc': '全年 全天开放', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '全天开放'}]}]}",阳江海陵岛大王宫是一座古老的建筑遗迹，具有丰富的历史文化价值。这里交通便利。极目远眺，看日出东方，晨光万丈。海阔天空，观日落西山，霞光满天，层云尽染。,{}
阳春博物馆,Yangchun Museum,4571334,51549017,22.17036,111.78661,博物馆|演出场馆,,0.0,0,4.7,3,https://youimg1.c-ctrip.com/target/0103z12000asxpf8k7272.jpg,0,0,0,0,,,,{}
北桂园,Beiguiyuan Scenic Area,5637411,71540674,21.942771,112.320469,,,0.0,0,0.0,0,https://dimg04.c-ctrip.com/images/3504180000014h4ltBE3C.jpg,0,0,0,0,0.5-1天,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '0.5-1天', 'openTimeDesc': '全年 09:00-18:00', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '09:00-18:00'}]}]}",北桂园农业科技有限公司座落于广东省阳江市阳东区新洲镇北桂村，毗邻台山市、恩平市，俗称“金三角”，距阳江市中心50公里，是一个原始自然生态种植、养殖区和旅游区，北桂园区总面积5000亩。公司集科技示范、科普教育、生态观光、餐饮、休闲为一体，充份利用田园景观、当地的民族风情和乡土文化，在体现自然生态美的基础上，适合开发具有特色的农副产品及旅游产品。北桂园区内古木葱茏，千年古河道长达25公里，蜿蜒曲折，河流两岸翠竹密茂，以其得天独厚的山、水、翠竹、森林、古墟、古庙、古楼等自然生态资源禀赋。游览区内的农田果园、花卉苗圃、动植物饲养场精心包装，让游客找到返归乡村的真实感受，在优美的田园风光和勃发的自然生机中享受回归自然的快感。公司建立北桂硒山泉生态旅游区，开展北桂御河竹排漂流、生态游泳场、真人CS训练营、竹竿舞、游览北桂村（大宋皇族村）及古墟、马庙山登山拜庙及素有与黄山比媲美的北桂马庙山云海日出，醉人的竹海、参观北桂山泉水源地、篝火晚会烤北桂本地全羊等多项活动。利用拥有的资源正朝着拓展原生态农产品加工厂、家酒等作坊，拟建文化体育活动中心、农业博物馆、展示厅等供游客进行度假、科学考察、环保教育、参与农作、采摘及休闲、垂钓，对广大游客和中小学生开展环保教育和科普教育。,{}
葛洲岛,Gezhou Island,5067343,56805024,21.722326,112.227836,游山玩水,,0.0,0,0.0,0,https://dimg04.c-ctrip.com/images/01058120008i9piuo8691.jpg,0,0,0,0,1-2天,"{'openStatus': '', 'openStatusType': 999, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1-2天'}",葛洲岛面积辽阔，周围湖面宽广，一望无际。岛上的沙滩上遍布色彩斑驳的贝壳，海风从脸上轻轻的拂过，远处的小小帆山绵延不绝，美不胜收。,{}
漠阳湖公园,,112651564,112651564,21.818099,111.977737,游山玩水,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/0105l120008gd563cA1B9.png,0,0,0,0,,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'openTimeDesc': '全年 全天开放', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '全天开放'}]}]}",漠阳湖公园位于阳江市江城区，南临雅白线、西近东门南路、东临江朗大道，占地总面积约44.6公顷，其中漠阳湖面积为12万平方米，河道面积4万平方米，为阳江市滨海新区生态景观优美的湿地公园。,{}
趣玩儿童赛车体验馆(新达城万达宝贝店),,123867993,123867993,21.871881,111.953711,,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/01074120008qfsnunFDFE.jpg,0,0,0,0,,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'openTimeDesc': '全年 10:00-22:00', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '10:00-22:00'}]}]}",,{}
展宏影业影视飞车特技表演场,,5716965,129824156,21.589221,111.895572,特色演出|演出场馆,,0.0,0,0.0,0,https://dimg04.c-ctrip.com/images/0102h120008vrdrygCBD7.jpg,0,0,0,0,1-2小时,"{'openStatus': '', 'openStatusType': 999, 'canSubscribed': False, 'hasSubscribed': False, 'openTimeTips': '具体营业时间已当天客流量为准', 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1-2小时', 'openTimeDesc': '全年 周六 20:00-23:00；具体营业时间已当天客流量为准', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekTime': '周六', 'weekDesc': '20:00-23:00'}]}]}",展宏影业影视飞车特技表演，是广州展宏影业总公司旗下一支专注于电影、电视行业的特技车队，本车队汇聚了国内顶尖职业车手及极限运动冠军选手，致力于为影视飞车特技制作、指导。表演内容汇聚了惊验刺激的单项车技表演，同时将影视剧中情节还原到舞台上展现，情景再现，角色扮演警匪速度与激情精彩重现，枪火对决，武打桥段，翻车爆炸，完美结合影视剧情与飞车特技，让你现场体验影视拍摄过程，互动性强，观赏性高的海天车技盛筵。,"{'军人': [['退伍军人', '优惠票']], '老人': [['70周岁以上', '优惠票']], '儿童': [['身高1.2米以下', '免费']]}"
名树公园,,112650157,112650157,22.182278,111.77659,演出场馆,,0.0,0,4.0,1,https://youimg1.c-ctrip.com/target/0104z12000b07a5zlC5DD.jpg,0,0,0,0,,,,{}
独田湖公园,Dutianhu Park,4571211,51548790,21.871884,111.983502,演出场馆,,0.0,0,4.0,1,https://youimg1.c-ctrip.com/target/0102n12000ax14yv18328.jpg,0,0,0,0,,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'openTimeDesc': '全年 全天开放', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '全天开放'}]}]}",独田湖公园位于阳江市江城区，与世纪公园隔路相望，周围绿植茂盛，其南边的湖泊占地面积较大，景色秀丽。,{}
刘大仙庙,Liu Daxianmiao,4578949,51605678,21.7421,111.402442,文化古迹|演出场馆,,0.0,0,5.0,1,https://youimg1.c-ctrip.com/target/0104812000awy0ksx53B0.jpg,0,0,0,0,1-2小时,"{'openStatus': '', 'openStatusType': 999, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1-2小时'}",,{}
川岛旅游度假区,Chuandao Tourist Resort,110164,91685,21.69843,112.807109,海滨沙滩|4A|海滨玩水|游山玩水,海岛风光和人文景观的结合,0.0,0,4.4,391,https://dimg04.c-ctrip.com/images/350n0y000000lzxveDD34.jpg,188.47027296522498,104.6458930574598,188.47027296522498,104.6458930574598,1-2天,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'openTimeTips': '由于天气，航班时刻不固定，具体船票班次请咨询景区电话', 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1-2天', 'openTimeDesc': '2月9日-4月15日 08:00-17:30；4月16日-9月10日 08:00-18:30；由于天气，航班时刻不固定，具体船票班次请咨询景区电话', 'openDateRuleInfo': [{'dateDesc': '4月16日-9月10日', 'isCurrentTime': True, 'openWeekRuleInfo': [{'weekDesc': '08:00-18:30'}]}, {'dateDesc': '2月9日-4月15日', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '08:00-17:30'}]}]}",川岛旅游度假区有着层次丰富的景观，不论是椰风海韵，还是人文遗迹，在这里都可寻找到。景区主要由上川岛飞沙滩旅游度假区、下川岛王府洲旅游度假区两大景区组成。上川岛与下川岛位于碧波荡漾的南海之上，相隔6海里，东西相望，且各具风情。上川岛飞沙滩旅游度假区山俊石奇，景色壮丽，且拥有乐川大佛、天主教堂等人文景观。这里曾经是“海上丝绸之路”的必经之地，西方第一位传教士圣方济各·沙勿略来华便是从这里开始登陆的。下川岛王府洲旅游度假区则有着更为纯粹的海岛风光，海湾秀丽，一派椰风海韵。渔村和稻田更是为这里增添了一番田园趣味。游客可根据自己的需要选择自己想去的海岛，两个海岛之间也往返的航班。,"{'儿童': [['1.2米(不含)以下', '免门票'], ['1.2米(含)-1.5米(不含)之间', '优惠']], '老人': [['70周岁(含)以上', '免门票']]}"
搭枧热水湖,Dajian Lake,5136286,58280125,21.514969,111.471008,,,0.0,0,5.0,1,https://dimg04.c-ctrip.com/images/fd/tg/g1/M02/AE/86/CghzfVW7H_2AfYXiAAA0yMVsNrk713.jpg,0,0,0,0,,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'openTimeDesc': '全年 9:00-17:00', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '9:00-17:00'}]}]}",,{}
新洲文化广场,Xinzhou Culture Square,4554307,51554454,21.854702,112.277447,演出场馆|地标观景,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/0104312000babgwqhEC98.jpg,0,0,0,0,,,,{}
大河水库,Dahe Reservoir,90498947,90498947,22.296271,111.77704,地标观景|游山玩水,,0.0,0,0.0,0,https://dimg04.c-ctrip.com/images/0103r120009m2iowj29D9.png,0,0,0,0,,,,{}
阳江市科技馆,YangJiangShi KeJiGuan,4510483,50646298,21.871621,111.985886,科技馆,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/0104k12000a4lm5ex2FEE.png,0,0,0,0,2-3小时,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '2-3小时', 'openTimeDesc': '全年 周一-周二 周三-周日 09:00-11:30,14:30-17:00', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekTime': '周一至周二', 'weekDesc': '不开放'}, {'weekTime': '周三至周日', 'weekDesc': '09:00-11:30,14:30-17:00'}]}]}",阳江市科技馆毗邻图书馆，楼高六层，共设四个常展区，有展品（展项）90多件，现已是是全市青少年科普教育基地。      ,{}
塘口森林旅游区,Tangkou Forest Tourist Area,4477130,50613943,21.75223,111.6179,演出场馆|森林草原,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/0105j12000a4pajoiFEE2.png,0,0,0,0,0.5-1天,"{'openStatus': '', 'openStatusType': 999, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '0.5-1天', 'openTimeDesc': '具体营业状态以当天开放情况为准'}",塘口森林旅游区地处鹅王嶂东面一带，为次生原始森林区。旅游区内峰峦叠嶂、古木参天，野生动植物种类丰富，山泉终年不息。,{}
鸡笼顶山,,133838833,133838833,22.418535,111.749747,,,0.0,0,0.0,0,https://dimg04.c-ctrip.com/images/fd/tg/g4/M09/50/11/CggYHlXkKmmAD-QXAAAz-7Q9pbY083.jpg,0,0,0,0,,,,{}
大澳商会,,90498997,90498997,21.708815,112.249408,文化古迹|演出场馆,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/01A5q120008bpsq5z0AFE.jpg,0,0,0,0,,,该景点位于阳江市阳东区东平镇大澳渔委会大澳村，于1931年建成，现在被列为文物保护单位；该景点是一座鹅黄屋顶的二层小洋楼，在一排灰白色调的渔民民居中间，显得分外与众不同。,{}
新华北路步行街,XinHua BeiLu BuXingJie,5164802,58304648,21.853523,111.95614,街区漫步,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/0100w12000babo5j12865.jpg,0,0,0,0,,,,{}
阳西歌剧院,Yangxige Theater,3618811,39438750,21.777666,111.60186,演出场馆|话剧歌剧|地标观景,,0.0,0,4.0,2,https://dimg04.c-ctrip.com/images/1007160000010hgcp89F9.jpg,0,0,0,0,1-2小时,"{'openStatus': '', 'openStatusType': 999, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1-2小时', 'openTimeDesc': '具体营业状态以当天开放情况为准'}",,{}
阳江市体育馆,,123865674,123865674,21.87396,111.98941,演出场馆,,0.0,0,4.5,2,https://youimg1.c-ctrip.com/target/0106i12000bbe15shBEE0.jpg,0,0,0,0,,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'openTimeDesc': '全年 08:00-22:30', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '08:00-22:30'}]}]}",阳江市体育馆的建筑面积1.4万多平方米，四层框架结构，是一座多功能场馆。首层副馆一个，面积约945平方米，除副馆外，有可作为训练及经营健身、桌球、乒乓球、保龄球等使用的场地；二层是比赛大厅。三层是观众席，有固定座位和活动座位。四层是观众休息平台，供观众比赛间隙休息之用。,{}
龙高山,,135313216,135313216,21.646361,111.673834,,,0.0,0,0.0,0,https://dimg04.c-ctrip.com/images/fd/tg/g2/M0B/C4/B0/CghzgVW7H_uAYZlqAAAxbqRlqeE036.jpg,0,0,0,0,,,,{}
潭簕村,,118481627,118481627,22.004337,111.7453,,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/01019120009vc76g2594B.png,0,0,0,0,,,,{}
阳西县科技馆,Yangxi Science & Technology Hall,2688397,38499336,21.750535,111.617106,科技馆,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/ww0m1f000001gy67z2AEE.png,0,0,0,0,,,,{}
紫罗山森林公园,Xinzhouziluo Mountain Forest Park,65244014,65244014,21.849777,112.333817,演出场馆|森林草原,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/0100v1200095nn2qhC28C.png,0,0,0,0,0.5-1天,"{'openStatus': '', 'openStatusType': 999, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '0.5-1天', 'openTimeDesc': '具体营业状态以当天开放情况为准'}",新洲紫罗山森林公园位于广东省阳江市阳东区，占地面积广，森林覆盖率高，园中有紫罗烟霞、仙童望月、流云飞瀑、金龟池、晒经石等有名景点。开设有探险露营宿地、瞭望台、登山缆车和过山索道等游玩项目，是您休闲度假的好去处。,{}
青湾仔,,135313217,135313217,21.539954,111.67284,,,0.0,0,0.0,0,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,0,0,0,0,,,,{}
东平珍珠养殖场,Dongping Pearl Farm,64669751,64669751,21.743058,112.200966,园林花园,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/0101712000b9w0iyyE445.jpg,0,0,0,0,1-2小时,"{'openStatus': '', 'openStatusType': 999, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1-2小时'}",,{}
共青湖公园,Gongqinghu Park,4571218,51548800,21.889209,111.98818,演出场馆,,0.0,0,0.0,0,https://dimg04.c-ctrip.com/images/0105912000ake4frvCBFD.jpg,0,0,0,0,1-2小时,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1-2小时', 'openTimeDesc': '全年 全天开放', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '全天开放'}]}]}",共青湖公园位于青湖水库旁边，有拱桥，花基、栏杆、台阶花池等配套设施。,{}
新兴天露山旅游度假区,Xinxing Tianlushan Resort,136198,97792,22.488865,112.223084,度假村|登高爬山|清凉漂流|体验慢生活|4A|游山玩水|亲近大自然,蕴含深厚的历史文化,0.0,0,4.1,866,https://dimg04.c-ctrip.com/images/350o1b000001b1ihjA189.jpg,48.0,48.0,48.0,48.0,1天,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'openTimeTips': '峡谷漂流：13:30-15:00（需提前取票，并于13:30-14:30在禅龙峡餐厅对面的候车亭候车）； \n玻璃空中漂流：11:00-17:00；\n玻璃桥：9:00-17:00；\n环山小火车：9:30-16:30；\n机动游戏/VR全景游戏、空中飞人、滑翔飞翼、山水乐园：9:30-17:00。', 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1天', 'openTimeDesc': '全年 09:00-17:00；峡谷漂流：13:30-15:00（需提前取票，并于13:30-14:30在禅龙峡餐厅对面的候车亭候车）； \n玻璃空中漂流：11:00-17:00；\n玻璃桥：9:00-17:00；\n环山小火车：9:30-16:30；\n机动游戏/VR全景游戏、空中飞人、滑翔飞翼、山水乐园：9:30-17:00。', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '09:00-17:00'}]}]}",天露山海拔1251米。这里景色秀丽，四季绿树葱茏，杜鹃花开时更是迷人。景区还有着木屋别墅、半山温泉乐园等玩乐设施。每年夏天，这里的禅龙峡漂流，更是吸引了无数游客。相传天露山孕育了六祖慧能大师成为东方三大圣人之一，可见其深厚的历史文化底蕴。游玩天露山，如果全程徒步的话，约4小时才能到达山顶，对体力的要求也较高，可以乘坐景区的观光车到山顶平台，然后溯溪而下，欣赏沿途美景，每年3-5月初是天露山杜鹃花开得比较烂漫的时节。途中还可体验空中飞人、漂流等玩乐项目，游玩累了，便可前往温泉酒店歇息放松。,"{'儿童': [['1.2米(不含)以下', '免费'], ['1.2米(含)-1.4米(不含)', '优惠']], '老人': [['65周岁(含)以上凭身份证', '免费']], '军人': [['军人(含现役和退役)凭有效证件', '免费']], '残疾人': [['1-3级伤残人士凭有效证件', '免费']]}"
金海湾海边渡假村,,83139501,83139501,21.717222,112.34177,度假村,,0.0,0,0.0,0,https://dimg04.c-ctrip.com/images/100q1f000001g4fq4414F.png,0,0,0,0,1-2天,"{'openStatus': '', 'openStatusType': 999, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1-2天', 'openTimeDesc': '具体营业状态以当天开放情况为准'}",金海湾海边渡假村毗邻海边，风景十分优美。度假村内设施齐全，服务周到，可体验浮潜、游泳等活动。,{}
下塘湾,Xiatangwan,69257263,69257263,21.716217,112.33509,游山玩水,,0.0,0,5.0,6,https://youimg1.c-ctrip.com/target/0100f12000b7gvvhiA6AC.jpg,0,0,0,0,1-3小时,"{'openStatus': '', 'openStatusType': 999, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1-3小时'}",这里有很多天然的大石头，您还可以在这里露营，烧烤，钓鱼，爬山等，是个不错的观光旅游地。,{}
